"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0009214~cyclic nucleotide catabolic process",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"1267"
"GO:0003108~negative regulation of the force of heart contraction by chemical signal",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"156"
"GO:1901256~regulation of macrophage colony-stimulating factor production",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"27086"
"GO:0070193~synaptonemal complex organization",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"7320"
"GO:1905627~regulation of serotonin biosynthetic process",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"217"
"GO:1902217~erythrocyte apoptotic process",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"382"
"GO:0051232~meiotic spindle elongation",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"5518"
"GO:0045685~regulation of glial cell differentiation",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"4763"
"GO:0021503~neural fold bending",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"7798"
"GO:0036213~contractile ring contraction",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"7798"
"GO:0055071~manganese ion homeostasis",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"23516"
"GO:1900163~positive regulation of phospholipid scramblase activity",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"5580"
"GO:0061614~miRNA transcription",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"1655"
"GO:0072319~vesicle uncoating",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"27183"
"GO:0018937~nitroglycerin metabolic process",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"217"
"GO:1903179~regulation of dopamine biosynthetic process",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"217"
"GO:0060620~regulation of cholesterol import",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"55004"
"GO:0098597~observational learning",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"4763"
"GO:1904896~ESCRT complex disassembly",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"27183"
"GO:2000753~positive regulation of glucosylceramide catabolic process",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"5580"
"GO:1901081~negative regulation of relaxation of smooth muscle",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"156"
"GO:0033036~macromolecule localization",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"23279"
"GO:0000916~actomyosin contractile ring contraction",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"27183"
"GO:0061736~engulfment of target by autophagosome",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"57154"
"GO:0033027~positive regulation of mast cell apoptotic process",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"4763"
"GO:0021812~neuronal-glial interaction involved in cerebral cortex radial glia guided migration",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"3912"
"GO:0004113~2',3'-cyclic-nucleotide 3'-phosphodiesterase activity",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"1267"
"GO:0004423~iduronate-2-sulfatase activity",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"3423"
"GO:0106407~Glc2Man9GlcNAc2 oligosaccharide glucosidase activity",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"23193"
"GO:0015296~monoatomic anion:monoatomic cation symporter activity",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"23516"
"GO:0033919~glucan 1,3-alpha-glucosidase activity",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"23193"
"GO:0008957~phenylacetaldehyde dehydrogenase (NAD+) activity",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"217"
"GO:0140778~microtubule stabilizing activity",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"4134"
"GO:0030377~urokinase plasminogen activator receptor activity",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"5329"
"GO:0034602~oxoglutarate dehydrogenase (NAD+) activity",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"4967"
"R-HSA-2206296~MPS II - Hunter syndrome",0.01,Inf,197.45,0.00506457330969878,0.0897914576260882,"3423"
"GO:1903382~negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"10525"
"GO:1900424~regulation of defense response to bacterium",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"27086"
"GO:0035364~thymine transport",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"2030"
"GO:1904562~phosphatidylinositol 5-phosphate metabolic process",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"8897"
"GO:1902856~negative regulation of non-motile cilium assembly",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"4134"
"GO:0033024~mast cell apoptotic process",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"4763"
"GO:1903538~regulation of meiotic cell cycle process involved in oocyte maturation",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"5518"
"GO:0071550~death-inducing signaling complex assembly",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"5894"
"GO:0070070~proton-transporting V-type ATPase complex assembly",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"90809"
"GO:0035564~regulation of kidney size",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"171023"
"GO:0061764~late endosome to lysosome transport via multivesicular body sorting pathway",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"27183"
"GO:1905345~protein localization to cleavage furrow",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"382"
"GO:0075732~viral penetration into host nucleus",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"3839"
"GO:0045655~regulation of monocyte differentiation",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"27086"
"GO:0006991~response to sterol depletion",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"90809"
"GO:0032745~positive regulation of interleukin-21 production",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"27086"
"GO:0002130~wobble position ribose methylation",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"11180"
"GO:1904082~pyrimidine nucleobase transmembrane transport",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"2030"
"GO:0061738~late endosomal microautophagy",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"27183"
"GO:2000755~positive regulation of sphingomyelin catabolic process",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"5580"
"GO:0061534~gamma-aminobutyric acid secretion, neurotransmission",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"4763"
"GO:0014733~regulation of skeletal muscle adaptation",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"818"
"GO:0030551~cyclic nucleotide binding",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"1267"
"GO:0032574~5'-3' RNA helicase activity",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"4343"
"GO:0005093~Rab GDP-dissociation inhibitor activity",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"2664"
"GO:0035500~MH2 domain binding",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"1655"
"GO:0031755~Edg-2 lysophosphatidic acid receptor binding",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"156"
"GO:0016671~oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"54431"
"GO:0034597~phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"90809"
"GO:0005527~macrolide binding",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"2280"
"R-HSA-380612~Metabolism of serotonin",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"217"
"R-HSA-9820962~Assembly and release of respiratory syncytial virus (RSV) virions",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"3326"
"R-HSA-9834752~Respiratory syncytial virus genome replication",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"3326"
"KW-1163~Viral penetration into host nucleus",0.0099009900990099,198.445745075159,98.725,0.0101037519294838,0.107803832804175,"3839"
"103.Ca2-calmodulin_PK_cascade",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"10645"
"GO:0019062~virion attachment to host cell",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"3326"
"GO:0010604~positive regulation of macromolecule metabolic process",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"5894"
"GO:0021897~forebrain astrocyte development",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"4763"
"GO:0061740~protein targeting to lysosome involved in chaperone-mediated autophagy",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"3920"
"GO:0034123~positive regulation of toll-like receptor signaling pathway",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"2664"
"GO:0023021~termination of signal transduction",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"5580"
"GO:1903791~uracil transmembrane transport",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"2030"
"GO:0010755~regulation of plasminogen activation",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"5329"
"GO:2000341~regulation of chemokine (C-X-C motif) ligand 2 production",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"27086"
"GO:1903774~positive regulation of viral budding via host ESCRT complex",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"27183"
"GO:0021849~neuroblast division in subventricular zone",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"8650"
"GO:0001111~RNA polymerase II promoter clearance",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"58490"
"GO:0150032~positive regulation of protein localization to lysosome",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"55004"
"GO:0015858~nucleoside transport",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"2030"
"GO:0070667~negative regulation of mast cell proliferation",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"4763"
"GO:0061535~glutamate secretion, neurotransmission",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"4763"
"GO:0061034~olfactory bulb mitral cell layer development",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"4967"
"GO:0046185~aldehyde catabolic process",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"217"
"GO:0033212~iron import into cell",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"23516"
"GO:0033605~positive regulation of catecholamine secretion",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"156"
"GO:1900148~negative regulation of Schwann cell migration",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"4763"
"GO:0051012~microtubule sliding",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"4134"
"GO:0038195~urokinase plasminogen activator signaling pathway",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"5329"
"GO:0014010~Schwann cell proliferation",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"4763"
"GO:1902524~positive regulation of protein K48-linked ubiquitination",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"11337"
"GO:0036344~platelet morphogenesis",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"87"
"GO:0071211~protein targeting to vacuole involved in autophagy",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"57154"
"GO:1904738~vascular associated smooth muscle cell migration",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"4763"
"GO:0045069~regulation of viral genome replication",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"1655"
"GO:0045988~negative regulation of striated muscle contraction",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"156"
"GO:1901335~lactone catabolic process",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"5445"
"GO:0015211~purine nucleoside transmembrane transporter activity",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"2030"
"GO:1990444~F-box domain binding",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"6500"
"GO:0015086~cadmium ion transmembrane transporter activity",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"23516"
"GO:1904678~alpha-aminoacyl-tRNA binding",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"9567"
"GO:0015210~uracil transmembrane transporter activity",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"2030"
"GO:0004723~calcium-dependent protein serine/threonine phosphatase activity",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"818"
"GO:0102007~acyl-L-homoserine-lactone lactonohydrolase activity",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"5445"
"GO:0004591~oxoglutarate dehydrogenase (succinyl-transferring) activity",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"4967"
"R-HSA-380615~Serotonin clearance from the synaptic cleft",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"217"
"R-HSA-139910~Activation of BMF and translocation to mitochondria",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"140735"
"KW-1160~Virus entry into host cell",0.00980392156862745,98.8402914226436,65.8166666666667,0.0151176619131256,0.109347996291872,"3839"
"WP2253:Pilocytic astrocytoma",0.0192307692307692,99.8102550639511,65.8166666666667,0.000375905996402663,0.0369327641465617,"4763, 5894"
"GO:0071763~nuclear membrane organization",0.019047619047619,79.9862128531172,56.4142857142857,0.000524529503485843,0.0426496748006765,"1861, 79188"
"R-HSA-8937144~Aryl hydrocarbon receptor signalling",0.019047619047619,79.9862128531172,56.4142857142857,0.000524529503485843,0.0426496748006765,"3326, 405"
"GO:1903599~positive regulation of autophagy of mitochondrion",0.00970873786407767,65.9831776508778,49.3625,0.0201064286950468,0.111818299205001,"10645"
"GO:0022028~tangential migration from the subventricular zone to the olfactory bulb",0.00970873786407767,65.9831776508778,49.3625,0.0201064286950468,0.111818299205001,"4967"
"GO:0097529~myeloid leukocyte migration",0.00970873786407767,65.9831776508778,49.3625,0.0201064286950468,0.111818299205001,"4763"
"GO:0046726~positive regulation by virus of viral protein levels in host cell",0.00970873786407767,65.9831776508778,49.3625,0.0201064286950468,0.111818299205001,"128637"
"GO:0015851~nucleobase transport",0.00970873786407767,65.9831776508778,49.3625,0.0201064286950468,0.111818299205001,"2030"
"GO:0006458~'de novo' protein folding",0.00970873786407767,65.9831776508778,49.3625,0.0201064286950468,0.111818299205001,"2280"
"GO:1901300~positive regulation of hydrogen peroxide-mediated programmed cell death",0.00970873786407767,65.9831776508778,49.3625,0.0201064286950468,0.111818299205001,"27086"
"GO:1902953~positive regulation of ER to Golgi vesicle-mediated transport",0.00970873786407767,65.9831776508778,49.3625,0.0201064286950468,0.111818299205001,"128637"
"GO:0036135~Schwann cell migration",0.00970873786407767,65.9831776508778,49.3625,0.0201064286950468,0.111818299205001,"4763"
"GO:0098739~import across plasma membrane",0.00970873786407767,65.9831776508778,49.3625,0.0201064286950468,0.111818299205001,"23516"
"GO:0044878~mitotic cytokinesis checkpoint signaling",0.00970873786407767,65.9831776508778,49.3625,0.0201064286950468,0.111818299205001,"27183"
"GO:1901509~regulation of endothelial tube morphogenesis",0.00970873786407767,65.9831776508778,49.3625,0.0201064286950468,0.111818299205001,"27086"
"GO:0035340~inosine transport",0.00970873786407767,65.9831776508778,49.3625,0.0201064286950468,0.111818299205001,"2030"
"GO:0043686~co-translational protein modification",0.00970873786407767,65.9831776508778,49.3625,0.0201064286950468,0.111818299205001,"201595"
"GO:0030209~dermatan sulfate proteoglycan catabolic process",0.00970873786407767,65.9831776508778,49.3625,0.0201064286950468,0.111818299205001,"3423"
"GO:1903716~guanine transmembrane transport",0.00970873786407767,65.9831776508778,49.3625,0.0201064286950468,0.111818299205001,"2030"
