"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0070486~leukocyte aggregation",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"10507"
"GO:0061691~detoxification of hydrogen peroxide",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"11315"
"GO:0106045~guanine deglycation, methylglyoxal removal",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"11315"
"GO:0005985~sucrose metabolic process",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"2548"
"GO:1901256~regulation of macrophage colony-stimulating factor production",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"27086"
"GO:1903122~negative regulation of TRAIL-activated apoptotic signaling pathway",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"11315"
"GO:0046630~gamma-delta T cell proliferation",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"54890"
"GO:0006984~ER-nucleus signaling pathway",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"488"
"GO:1902688~regulation of NAD metabolic process",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"9555"
"GO:1905450~negative regulation of Fc-gamma receptor signaling pathway involved in phagocytosis",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"26060"
"GO:0000304~response to singlet oxygen",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"2534"
"GO:0001910~regulation of leukocyte mediated cytotoxicity",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"3383"
"GO:1905795~cellular response to puromycin",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"54464"
"GO:1903249~negative regulation of citrulline biosynthetic process",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"493"
"GO:0051261~protein depolymerization",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"9525"
"GO:2000158~positive regulation of ubiquitin-specific protease activity",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"10010"
"GO:0106044~guanine deglycation",0.004739336492891,Inf,93.5781990521327,0.0106862496834641,0.0943611703971327,"11315"
