"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:1905216~positive regulation of RNA binding",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"4686"
"GO:0048264~determination of ventral identity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"64853"
"GO:0008039~synaptic target recognition",0.00909090909090909,Inf,89.75,0.000123587490914344,0.00580281890933757,"23129, 7534"
"GO:0006747~FAD biosynthetic process",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"80308"
"GO:1903945~positive regulation of hepatocyte apoptotic process",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"6789"
"GO:0002505~antigen processing and presentation of polysaccharide antigen via MHC class II",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"55207"
"GO:0002747~antigen processing and presentation following phagocytosis",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"55207"
"GO:0070444~oligodendrocyte progenitor proliferation",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"54468"
"GO:0072715~cellular response to selenite ion",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"9775"
"GO:1904570~negative regulation of selenocysteine incorporation",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"9775"
"GO:0017192~N-terminal peptidyl-glutamine acetylation",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"51126"
"GO:1904702~regulation of protein localization to adherens junction",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"7414"
"GO:1905603~regulation of blood-brain barrier permeability",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"9839"
"GO:0042748~circadian sleep/wake cycle, non-REM sleep",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"114781"
"GO:1904750~negative regulation of protein localization to nucleolus",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"25885"
"GO:1902437~positive regulation of male mating behavior",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"3066"
"GO:0046754~viral exocytosis",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"55207"
"GO:0015887~pantothenate transmembrane transport",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"8884"
"GO:0090616~mitochondrial mRNA 3'-end processing",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"90806"
"GO:0039695~DNA-templated viral transcription",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"1660"
"GO:1904837~beta-catenin-TCF complex assembly",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"8085"
"GO:1903025~regulation of RNA polymerase II regulatory region sequence-specific DNA binding",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"64324"
"GO:1905592~negative regulation of optical nerve axon regeneration",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"8634"
"GO:1904330~positive regulation of myofibroblast contraction",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"9839"
"GO:0034474~U2 snRNA 3'-end processing",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"26173"
"GO:0033386~geranylgeranyl diphosphate biosynthetic process",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"9453"
"GO:0180012~co-transcriptional RNA 3'-end processing, cleavage and polyadenylation pathway",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"29894"
"GO:0032231~regulation of actin filament bundle assembly",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"5962"
"GO:0043062~extracellular structure organization",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"7046"
"GO:0000435~positive regulation of transcription from RNA polymerase II promoter by galactose",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"8648"
"GO:0106321~S-(hydroxymethyl)glutathione dehydrogenase (NADP+) activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"128"
"GO:0004742~dihydrolipoyllysine-residue acetyltransferase activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"1737"
"GO:0008297~single-stranded DNA exodeoxyribonuclease activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"92667"
"GO:0106322~S-(hydroxymethyl)glutathione dehydrogenase (NAD+) activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"128"
"GO:0004014~adenosylmethionine decarboxylase activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"262"
"GO:0019810~putrescine binding",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"262"
"GO:0035639~purine ribonucleoside triphosphate binding",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"5687"
"GO:0004482~mRNA 5'-cap (guanine-N7-)-methyltransferase activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"8731"
"GO:0141000~histone H4K91 ubiquitin ligase activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"151636"
"GO:0033679~3'-5' DNA/RNA helicase activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"1660"
"GO:0034611~oligoribonucleotidase activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"201626"
"GO:0004462~lactoylglutathione lyase activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"2739"
"GO:0050137~NADPH peroxidase activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"7296"
"GO:0008523~sodium-dependent multivitamin transmembrane transporter activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"8884"
"GO:0005316~high-affinity phosphate:sodium symporter activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"6574"
"GO:0030624~U6atac snRNA binding",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"9733"
"GO:0061731~ribonucleoside-diphosphate reductase activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"6240"
"GO:0003919~FMN adenylyltransferase activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"80308"
"GO:0015498~pantothenate:sodium symporter activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"8884"
"GO:0001069~regulatory region RNA binding",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"1660"
"GO:0140101~catalytic activity, acting on a tRNA",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"55139"
"GO:0003963~RNA-3'-phosphate cyclase activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"8634"
"GO:0015233~pantothenate transmembrane transporter activity",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"8884"
"R-HSA-5263617~Metabolism of ingested MeSeO2H into MeSeH",0.00454545454545455,Inf,89.75,0.011142061281337,0.0795294397872153,"7296"
"GO:0002188~translation reinitiation",0.00904977375565611,178.319207887456,59.8333333333333,0.000368033194211976,0.0101793485385398,"8562, 8661"
"R-HSA-9649913~RAS GTPase cycle mutants",0.00904977375565611,178.319207887456,59.8333333333333,0.000368033194211976,0.0101793485385398,"3845, 4893"
"R-HSA-9753510~Signaling by RAS GAP mutants",0.00904977375565611,178.319207887456,59.8333333333333,0.000368033194211976,0.0101793485385398,"3845, 4893"
"R-HSA-2408550~Metabolism of ingested H2SeO4 and H2SeO3 into H2Se",0.00904977375565611,178.319207887456,59.8333333333333,0.000368033194211976,0.0101793485385398,"7296, 9061"
"R-HSA-9753512~Signaling by RAS GTPase mutants",0.00904977375565611,178.319207887456,59.8333333333333,0.000368033194211976,0.0101793485385398,"3845, 4893"
"GO:0072423~response to DNA damage checkpoint signaling",0.00452488687782805,89.1298935820707,44.875,0.02216053507176,0.112677509121216,"8243"
