"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0070150~mitochondrial glycyl-tRNA aminoacylation",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"2617"
"GO:0006428~isoleucyl-tRNA aminoacylation",0.0078125,Inf,77.12890625,0.000167451046220182,0.00484343679525957,"3376, 55699"
"GO:1905216~positive regulation of RNA binding",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"4686"
"GO:0006713~glucocorticoid catabolic process",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"7533"
"GO:1904247~positive regulation of polynucleotide adenylyltransferase activity",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"8106"
"GO:0006747~FAD biosynthetic process",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"80308"
"GO:0031173~otolith mineralization completed early in development",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"23192"
"GO:0002505~antigen processing and presentation of polysaccharide antigen via MHC class II",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"55207"
"GO:0002747~antigen processing and presentation following phagocytosis",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"55207"
"GO:2000719~negative regulation of maintenance of mitotic sister chromatid cohesion, centromeric",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"8260"
"GO:1904947~folate import into mitochondrion",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"81034"
"GO:1903402~regulation of renal phosphate excretion",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"9368"
"GO:0072715~cellular response to selenite ion",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"9775"
"GO:1904570~negative regulation of selenocysteine incorporation",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"9775"
"GO:0071879~positive regulation of adenylate cyclase-activating adrenergic receptor signaling pathway",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"2931"
"GO:0017192~N-terminal peptidyl-glutamine acetylation",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"51126"
"GO:0009070~serine family amino acid biosynthetic process",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"4522"
"GO:1904911~negative regulation of establishment of RNA localization to telomere",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"7013"
"GO:0039692~single stranded viral RNA replication via double stranded DNA intermediate",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"6598"
"GO:1990280~RNA localization to chromatin",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"3192"
"GO:0046754~viral exocytosis",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"55207"
"GO:0039695~DNA-templated viral transcription",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"1660"
"GO:0090615~mitochondrial mRNA processing",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"9238"
"GO:1902889~protein localization to spindle microtubule",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"3192"
"GO:0010905~negative regulation of UDP-glucose catabolic process",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"2931"
"GO:1905592~negative regulation of optical nerve axon regeneration",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"8634"
"GO:1990548~mitochondrial FAD transmembrane transport",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"81034"
"GO:0009191~ribonucleoside diphosphate catabolic process",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"11164"
"GO:1900260~negative regulation of RNA-dependent RNA polymerase activity",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"1974"
"GO:0007323~peptide pheromone maturation",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"2339"
"GO:1904227~negative regulation of glycogen synthase activity, transferring glucose-1-phosphate",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"2931"
"GO:1904850~negative regulation of establishment of protein localization to telomere",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"7013"
"GO:0006843~mitochondrial citrate transmembrane transport",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"6576"
"GO:0006426~glycyl-tRNA aminoacylation",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"2617"
"GO:0032231~regulation of actin filament bundle assembly",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"5962"
"GO:0044357~regulation of rRNA stability",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"54555"
"GO:1904792~positive regulation of shelterin complex assembly",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"7013"
"GO:1904914~negative regulation of establishment of protein-containing complex localization to telomere",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"7013"
"GO:0106321~S-(hydroxymethyl)glutathione dehydrogenase (NADP+) activity",0.00390625,Inf,77.12890625,0.0129653076728286,0.0870638495066131,"128"
