"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0061691~detoxification of hydrogen peroxide",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"11315"
"GO:0106045~guanine deglycation, methylglyoxal removal",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"11315"
"GO:1903122~negative regulation of TRAIL-activated apoptotic signaling pathway",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"11315"
"GO:1990547~mitochondrial phosphate ion transmembrane transport",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"5250"
"GO:1905612~positive regulation of mRNA cap binding",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"1981"
"GO:0015700~arsenite transport",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"439"
"GO:0002505~antigen processing and presentation of polysaccharide antigen via MHC class II",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"55207"
"GO:0002747~antigen processing and presentation following phagocytosis",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"55207"
"GO:0106044~guanine deglycation",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"11315"
"GO:0048259~regulation of receptor-mediated endocytosis",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"4043"
"GO:0072389~flavin adenine dinucleotide catabolic process",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"7415"
"GO:1903073~negative regulation of death-inducing signaling complex assembly",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"11315"
"GO:1903189~glyoxal metabolic process",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"11315"
"GO:0008049~male courtship behavior",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"3074"
"GO:0006692~prostanoid metabolic process",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"4259"
"GO:0046754~viral exocytosis",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"55207"
"GO:1903007~positive regulation of Lys63-specific deubiquitinase activity",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"7415"
"GO:0046295~glycolate biosynthetic process",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"11315"
"GO:0140041~cellular detoxification of methylglyoxal",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"11315"
"GO:1903197~positive regulation of L-dopa biosynthetic process",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"11315"
"GO:0006106~fumarate metabolic process",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"2271"
"GO:0050787~detoxification of mercury ion",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"11315"
"GO:0106046~guanine deglycation, glyoxal removal",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"11315"
"GO:0046499~S-adenosylmethioninamine metabolic process",0.00934579439252336,Inf,184.532710280374,0.00541909344137759,0.0399448388238168,"23463"
