"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0061691~detoxification of hydrogen peroxide",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"11315"
"GO:0106045~guanine deglycation, methylglyoxal removal",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"11315"
"GO:0005985~sucrose metabolic process",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"2548"
"GO:0009234~menaquinone biosynthetic process",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"29914"
"GO:1905932~positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"6648"
"GO:1903122~negative regulation of TRAIL-activated apoptotic signaling pathway",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"11315"
"GO:0006787~porphyrin-containing compound catabolic process",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"7389"
"GO:2000204~negative regulation of ribosomal large subunit export from nucleus",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"8241"
"GO:2000752~regulation of glucosylceramide catabolic process",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"950"
"GO:0021691~cerebellar Purkinje cell layer maturation",0.0105820105820106,Inf,104.470899470899,9.11438507091841e-05,0.0214614412443483,"372, 473"
"GO:0031037~myosin II filament disassembly",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"29904"
"GO:0051232~meiotic spindle elongation",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"5518"
"GO:0003069~acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"6648"
"GO:0106044~guanine deglycation",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"11315"
"GO:0044338~canonical Wnt signaling pathway involved in mesenchymal stem cell differentiation",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"1499"
"GO:0046901~tetrahydrofolylpolyglutamate biosynthetic process",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"2356"
"GO:0043181~vacuolar sequestering",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"2548"
"GO:0097101~blood vessel endothelial cell fate specification",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"3516"
"GO:1901186~positive regulation of ERBB signaling pathway",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"3516"
"GO:0072497~mesenchymal stem cell differentiation",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"1499"
"GO:2000142~regulation of DNA-templated transcription initiation",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"54700"
"GO:0043379~memory T cell differentiation",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"7248"
"GO:0043470~regulation of carbohydrate catabolic process",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"950"
"GO:1903073~negative regulation of death-inducing signaling complex assembly",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"11315"
"GO:1903189~glyoxal metabolic process",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"11315"
"GO:0042374~phylloquinone metabolic process",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"29914"
"GO:1904649~regulation of fat cell apoptotic process",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"10558"
"GO:0046295~glycolate biosynthetic process",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"11315"
"GO:0140041~cellular detoxification of methylglyoxal",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"11315"
"GO:1903197~positive regulation of L-dopa biosynthetic process",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"11315"
"GO:0000023~maltose metabolic process",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"2548"
"GO:1901189~positive regulation of ephrin receptor signaling pathway",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"3516"
"GO:1990637~response to prolactin",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"29904"
"GO:0042371~vitamin K biosynthetic process",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"29914"
"GO:0071660~positive regulation of IP-10 production",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"57506"
"GO:0048773~erythrophore differentiation",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"6648"
"GO:0050787~detoxification of mercury ion",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"11315"
"GO:0106046~guanine deglycation, glyoxal removal",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"11315"
"GO:0060844~arterial endothelial cell fate commitment",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"3516"
"GO:0060010~Sertoli cell fate commitment",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"5914"
"GO:1902903~regulation of supramolecular fiber organization",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"11315"
"GO:1903190~glyoxal catabolic process",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"11315"
"GO:0007403~glial cell fate determination",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"1499"
"GO:0061550~cranial ganglion development",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"1499"
"GO:0071454~cellular response to anoxia",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"29904"
"GO:0062098~regulation of programmed necrotic cell death",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"427"
"GO:1905288~vascular associated smooth muscle cell apoptotic process",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"8241"
"GO:0036471~cellular response to glyoxal",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"11315"
"GO:0061727~methylglyoxal catabolic process to lactate",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"11315"
"GO:1990422~glyoxalase (glycolic acid-forming) activity",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"11315"
"GO:0004326~tetrahydrofolylpolyglutamate synthase activity",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"2356"
"GO:0030290~sphingolipid activator protein activity",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"2760"
"GO:0004632~phosphopantothenate--cysteine ligase activity",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"79717"
"GO:0000404~heteroduplex DNA loop binding",0.00529100529100529,Inf,104.470899470899,0.00957204355533048,0.128736499399634,"7508"
