"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0071528~tRNA re-export from nucleus",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"11260"
"GO:0043316~cytotoxic T cell degranulation",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"5873"
"GO:1903435~positive regulation of constitutive secretory pathway",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"5873"
"GO:0019519~pentitol metabolic process",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"79147"
"GO:0080129~proteasome core complex assembly",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"8624"
"GO:0085017~entry into host cell by a symbiont-containing vacuole",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"3685"
"GO:0003226~right ventricular compact myocardium morphogenesis",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"55636"
"GO:0006386~termination of RNA polymerase III transcription",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"51728"
"GO:0150019~basal dendrite morphogenesis",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"9344"
"GO:0002936~bradykinin biosynthetic process",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"26258"
"GO:0048259~regulation of receptor-mediated endocytosis",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"4043"
"GO:0036257~multivesicular body organization",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"5873"
"GO:0033488~cholesterol biosynthetic process via 24,25-dihydrolanosterol",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"1595"
"GO:0034201~response to oleic acid",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"2180"
"GO:1903697~negative regulation of microvillus assembly",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"5909"
"GO:0015826~threonine transport",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"6509"
"GO:0034589~hydroxyproline transport",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"6509"
"GO:0036058~filtration diaphragm assembly",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"79147"
"GO:0140570~extraction of mislocalized protein from mitochondrial outer membrane",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"84896"
"GO:0006668~sphinganine-1-phosphate metabolic process",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"81537"
"GO:0035964~COPI-coated vesicle budding",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"10972"
"GO:1901292~nucleoside phosphate catabolic process",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"55270"
"GO:0001770~establishment of natural killer cell polarity",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"81609"
"GO:0106272~protein localization to ERGIC",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"10972"
"GO:1902003~regulation of amyloid-beta formation",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"10972"
"GO:0021894~cerebral cortex GABAergic interneuron development",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"5881"
"GO:0019242~methylglyoxal biosynthetic process",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"7167"
"GO:0021618~hypoglossal nerve morphogenesis",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"104"
"GO:0048199~vesicle targeting, to, from or within Golgi",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"10972"
"GO:0097045~phosphatidylserine exposure on blood platelet",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"196527"
"GO:1905711~response to phosphatidylethanolamine",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"54675"
"GO:0006580~ethanolamine metabolic process",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"51573"
"GO:0106273~cytosol to ERGIC protein transport",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"10972"
"GO:1904442~negative regulation of thyroid gland epithelial cell proliferation",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"5909"
"GO:1904189~positive regulation of transformation of host cell by virus",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"5465"
"GO:0060734~regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"9451"
"GO:0043221~SMC family protein binding",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"11044"
"GO:0043337~cardiolipin synthase (CMP-forming)",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"54675"
"GO:0016884~carbon-nitrogen ligase activity, with glutamine as amido-N-donor",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"5188"
"GO:0015369~calcium:proton antiporter activity",0.0104712041884817,Inf,103.376963350785,9.30882118157233e-05,0.024786852037114,"27069, 3954"
"GO:0050023~L-fuconate dehydratase activity",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"55556"
"GO:0015195~L-threonine transmembrane transporter activity",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"6509"
"GO:0001846~opsonin binding",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"3685"
"GO:0062076~acyl-CoA delta5-desaturase activity",0.00523560209424084,Inf,103.376963350785,0.00967333502152445,0.158286023899693,"3992"
