"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:2000493~negative regulation of interleukin-18-mediated signaling pathway",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"1540"
"GO:1905932~positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"6648"
"GO:0090152~establishment of protein localization to mitochondrial membrane involved in mitochondrial fission",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"8546"
"GO:0008626~granzyme-mediated apoptotic signaling pathway",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"10277"
"GO:0051915~induction of synaptic plasticity by chemical substance",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"4131"
"GO:0002505~antigen processing and presentation of polysaccharide antigen via MHC class II",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"55207"
"GO:0002747~antigen processing and presentation following phagocytosis",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"55207"
"GO:0046318~negative regulation of glucosylceramide biosynthetic process",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"5562"
"GO:0072262~metanephric glomerular mesangial cell proliferation involved in metanephros development",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"5159"
"GO:0150115~cell-substrate junction organization",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"51762"
"GO:0003069~acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"6648"
"GO:1905247~positive regulation of aspartic-type peptidase activity",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"2896"
"GO:0046754~viral exocytosis",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"55207"
"GO:0021700~developmental maturation",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"4131"
"GO:0002419~T cell mediated cytotoxicity directed against tumor cell target",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"3105"
"GO:0048773~erythrophore differentiation",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"6648"
"GO:1902613~negative regulation of anti-Mullerian hormone signaling pathway",0.0136986301369863,Inf,270.479452054795,0.00369713851608022,0.0552681728535204,"27122"
