"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0018125~peptidyl-cysteine methylation",0.0192307692307692,Inf,379.711538461538,0.00263357812104337,0.122085157182653,"5870"
"GO:0002936~bradykinin biosynthetic process",0.0192307692307692,Inf,379.711538461538,0.00263357812104337,0.122085157182653,"26258"
"GO:0097101~blood vessel endothelial cell fate specification",0.0192307692307692,Inf,379.711538461538,0.00263357812104337,0.122085157182653,"3516"
"GO:1901186~positive regulation of ERBB signaling pathway",0.0192307692307692,Inf,379.711538461538,0.00263357812104337,0.122085157182653,"3516"
"GO:0070898~RNA polymerase III preinitiation complex assembly",0.0192307692307692,Inf,379.711538461538,0.00263357812104337,0.122085157182653,"55814"
"GO:1990755~mitotic spindle microtubule depolymerization",0.0192307692307692,Inf,379.711538461538,0.00263357812104337,0.122085157182653,"126731"
"GO:1901189~positive regulation of ephrin receptor signaling pathway",0.0192307692307692,Inf,379.711538461538,0.00263357812104337,0.122085157182653,"3516"
"GO:0060844~arterial endothelial cell fate commitment",0.0192307692307692,Inf,379.711538461538,0.00263357812104337,0.122085157182653,"3516"
"GO:0070861~regulation of protein exit from endoplasmic reticulum",0.0192307692307692,Inf,379.711538461538,0.00263357812104337,0.122085157182653,"9648"
"GO:0009447~putrescine catabolic process",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"6303"
"GO:0071955~recycling endosome to Golgi transport",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"9648"
"GO:0071386~cellular response to corticosterone stimulus",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"2309"
"GO:0042745~circadian sleep/wake cycle",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"26258"
"GO:1902269~positive regulation of polyamine transmembrane transport",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"51582"
"GO:0061344~regulation of cell adhesion involved in heart morphogenesis",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"3516"
"GO:0006499~N-terminal protein myristoylation",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"5495"
"GO:0003160~endocardium morphogenesis",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"3516"
"GO:0072554~blood vessel lumenization",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"3516"
"GO:0014737~positive regulation of muscle atrophy",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"2309"
"GO:0070094~positive regulation of glucagon secretion",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"9255"
"GO:0001544~initiation of primordial ovarian follicle growth",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"2309"
"GO:0050942~positive regulation of pigment cell differentiation",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"26258"
"GO:0001156~TFIIIC-class transcription factor complex binding",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"55814"
"GO:0004586~ornithine decarboxylase activity",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"51582"
"GO:0071207~histone pre-mRNA stem-loop binding",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"90459"
"GO:0019809~spermidine binding",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"6303"
"GO:0042978~ornithine decarboxylase activator activity",0.0188679245283019,379.505364751963,189.855769230769,0.00526035354333376,0.124740071420854,"51582"
"GO:0051438~regulation of ubiquitin-protein transferase activity",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"10116"
"GO:0002924~negative regulation of humoral immune response mediated by circulating immunoglobulin",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"5777"
"GO:0043467~regulation of generation of precursor metabolites and energy",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"3516"
"GO:0044565~dendritic cell proliferation",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"29110"
"GO:1990785~response to water-immersion restraint stress",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"2309"
"GO:0009912~auditory receptor cell fate commitment",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"3516"
"GO:0032918~spermidine acetylation",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"6303"
"GO:0014901~satellite cell activation involved in skeletal muscle regeneration",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"3836"
"GO:0031125~rRNA 3'-end processing",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"90459"
"GO:0071705~nitrogen compound transport",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"6533"
"GO:0065002~intracellular protein transmembrane transport",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"9847"
"GO:0060743~epithelial cell maturation involved in prostate gland development",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"10116"
"GO:0031952~regulation of protein autophosphorylation",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"55233"
"GO:0033484~intracellular nitric oxide homeostasis",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"26258"
"GO:0033387~putrescine biosynthetic process from arginine, via ornithine",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"51582"
"GO:0016182~synaptic vesicle budding from endosome",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"164"
"GO:0005369~taurine:sodium symporter activity",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"6533"
"GO:0050220~prostaglandin-E synthase activity",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"10728"
"R-HSA-9636249~Inhibition of nitric oxide production",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"3836"
"R-HSA-351200~Interconversion of polyamines",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"6303"
"R-HSA-3249367~STAT6-mediated induction of chemokines",0.0185185185185185,191.49435300076,126.570512820513,0.007880343495,0.124740071420854,"29110"
"GO:0099527~postsynapse to nucleus signaling pathway",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"3836"
"GO:0000018~regulation of DNA recombination",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"3836"
"GO:0048505~regulation of timing of cell differentiation",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"3516"
"GO:1901300~positive regulation of hydrogen peroxide-mediated programmed cell death",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"2309"
"GO:2000138~positive regulation of cell proliferation involved in heart morphogenesis",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"3516"
"GO:0098739~import across plasma membrane",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"6533"
"GO:0003177~pulmonary valve development",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"3516"
"GO:0033007~negative regulation of mast cell activation involved in immune response",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"5777"
"GO:0031442~positive regulation of mRNA 3'-end processing",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"79577"
"GO:0072385~minus-end-directed organelle transport along microtubule",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"5870"
"GO:0060486~club cell differentiation",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"3516"
"GO:0060338~regulation of type I interferon-mediated signaling pathway",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"5777"
"GO:0004145~diamine N-acetyltransferase activity",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"6303"
"GO:0022858~alanine transmembrane transporter activity",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"6533"
"GO:0140685~FAD-dependent histone H3K9me/H3K9me2 demethylase activity",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"51780"
"GO:0005368~taurine transmembrane transporter activity",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"6533"
"GO:0034246~mitochondrial transcription factor activity",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"2309"
"WP5313:Carnosine metabolism of glial cells",0.0181818181818182,128.104679349455,94.9278846153846,0.0104935651614095,0.124792503834898,"6533"
"GO:0006596~polyamine biosynthetic process",0.0338983050847458,111.908156298796,84.3803418803419,0.000242018940718078,0.0980033897252793,"51582, 6303"
"GO:0110010~basolateral protein secretion",0.0178571428571429,96.2133312499104,75.9423076923077,0.0131000356852741,0.130837588092886,"164"
"GO:0009957~epidermal cell fate specification",0.0178571428571429,96.2133312499104,75.9423076923077,0.0131000356852741,0.130837588092886,"3516"
"GO:0160162~CD27 signaling pathway",0.0178571428571429,96.2133312499104,75.9423076923077,0.0131000356852741,0.130837588092886,"5777"
