"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0072389~flavin adenine dinucleotide catabolic process",0.0454545454545455,Inf,897.5,0.00111420612813373,0.0291693450467831,"7415"
"GO:1903007~positive regulation of Lys63-specific deubiquitinase activity",0.0454545454545455,Inf,897.5,0.00111420612813373,0.0291693450467831,"7415"
"GO:0103023~ITPase activity",0.0454545454545455,Inf,897.5,0.00111420612813373,0.0291693450467831,"953"
"GO:0034602~oxoglutarate dehydrogenase (NAD+) activity",0.0454545454545455,Inf,897.5,0.00111420612813373,0.0291693450467831,"4967"
"GO:0032707~negative regulation of interleukin-23 production",0.0434782608695652,931.77642055154,448.75,0.00222722717073809,0.0324856991617656,"5879"
"GO:1903006~positive regulation of protein K63-linked deubiquitination",0.0434782608695652,931.77642055154,448.75,0.00222722717073809,0.0324856991617656,"7415"
"GO:0010265~SCF complex assembly",0.0434782608695652,931.77642055154,448.75,0.00222722717073809,0.0324856991617656,"55832"
"GO:0097010~eukaryotic translation initiation factor 4F complex assembly",0.0434782608695652,931.77642055154,448.75,0.00222722717073809,0.0324856991617656,"7458"
"GO:0002432~granuloma formation",0.0434782608695652,931.77642055154,448.75,0.00222722717073809,0.0324856991617656,"1051"
"GO:0061857~endoplasmic reticulum stress-induced pre-emptive quality control",0.0434782608695652,931.77642055154,448.75,0.00222722717073809,0.0324856991617656,"7415"
"GO:1902340~negative regulation of chromosome condensation",0.0434782608695652,931.77642055154,448.75,0.00222722717073809,0.0324856991617656,"3021"
"GO:0034057~RNA strand-exchange activity",0.0434782608695652,931.77642055154,448.75,0.00222722717073809,0.0324856991617656,"7458"
"GO:1990583~phospholipase D activator activity",0.0434782608695652,931.77642055154,448.75,0.00222722717073809,0.0324856991617656,"378"
"GO:0060753~regulation of mast cell chemotaxis",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"5879"
"GO:1901329~regulation of odontoblast differentiation",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"1051"
"GO:0051228~mitotic spindle disassembly",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"7415"
"GO:1905634~regulation of protein localization to chromatin",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"7415"
"GO:1903843~cellular response to arsenite ion",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"7415"
"GO:0035711~T-helper 1 cell activation",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"1051"
"GO:2000120~positive regulation of sodium-dependent phosphate transport",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"1051"
"GO:0061034~olfactory bulb mitral cell layer development",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"4967"
"GO:2001198~regulation of dendritic cell differentiation",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"1051"
"GO:0097051~establishment of protein localization to endoplasmic reticulum membrane",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"25782"
"GO:1903862~positive regulation of oxidative phosphorylation",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"7415"
"GO:0140455~cytoplasm protein quality control",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"7415"
"GO:0090230~regulation of centromere complex assembly",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"3021"
"GO:0051022~Rho GDP-dissociation inhibitor binding",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"5879"
"GO:0004050~apyrase activity",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"953"
"GO:0005483~soluble NSF attachment protein activity",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"8774"
"GO:0004591~oxoglutarate dehydrogenase (succinyl-transferring) activity",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"4967"
"R-HSA-71737~Pyrophosphate hydrolysis",0.0416666666666667,467.547379839033,299.166666666667,0.00333906432832509,0.0348865502209379,"5464"
"GO:0022028~tangential migration from the subventricular zone to the olfactory bulb",0.04,308.277873754838,224.375,0.0044497188002518,0.0390324769343246,"4967"
"GO:0061515~myeloid cell development",0.04,308.277873754838,224.375,0.0044497188002518,0.0390324769343246,"1051"
"GO:0150111~regulation of transepithelial transport",0.04,308.277873754838,224.375,0.0044497188002518,0.0390324769343246,"71"
"GO:1902622~regulation of neutrophil migration",0.04,308.277873754838,224.375,0.0044497188002518,0.0390324769343246,"5879"
"GO:1903373~positive regulation of endoplasmic reticulum tubular network organization",0.04,308.277873754838,224.375,0.0044497188002518,0.0390324769343246,"25782"
"GO:0045899~positive regulation of RNA polymerase II transcription preinitiation complex assembly",0.04,308.277873754838,224.375,0.0044497188002518,0.0390324769343246,"55832"
"GO:0050922~negative regulation of chemotaxis",0.04,308.277873754838,224.375,0.0044497188002518,0.0390324769343246,"1845"
"GO:1904288~BAT3 complex binding",0.04,308.277873754838,224.375,0.0044497188002518,0.0390324769343246,"7415"
"GO:1990003~IDP phosphatase activity",0.04,308.277873754838,224.375,0.0044497188002518,0.0390324769343246,"953"
"GO:0036384~CDP phosphatase activity",0.04,308.277873754838,224.375,0.0044497188002518,0.0390324769343246,"953"
