"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:1904565~response to 1-oleoyl-sn-glycerol 3-phosphate",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"54206"
"GO:0008626~granzyme-mediated apoptotic signaling pathway",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"10277"
"GO:1905031~regulation of membrane repolarization during cardiac muscle cell action potential",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"2316"
"GO:1905450~negative regulation of Fc-gamma receptor signaling pathway involved in phagocytosis",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"26060"
"GO:1903788~positive regulation of glutathione biosynthetic process",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"4780"
"GO:1902605~heterotrimeric G-protein complex assembly",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"5082"
"GO:0072308~negative regulation of metanephric nephron tubule epithelial cell differentiation",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"6772"
"GO:1904439~negative regulation of iron ion import across plasma membrane",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"23479"
"GO:1903882~negative regulation of interleukin-17-mediated signaling pathway",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"29761"
"GO:0061078~positive regulation of prostaglandin secretion involved in immune response",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"4282"
"GO:0061081~positive regulation of myeloid leukocyte cytokine production involved in immune response",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"4282"
"GO:0048211~Golgi vesicle docking",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"8615"
"GO:1905000~regulation of membrane repolarization during atrial cardiac muscle cell action potential",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"2316"
"GO:0043380~regulation of memory T cell differentiation",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"604"
"GO:0014820~tonic smooth muscle contraction",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"4638"
"GO:0090389~phagosome-lysosome fusion involved in apoptotic cell clearance",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"80208"
"GO:0046223~aflatoxin catabolic process",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"4780"
"GO:0070060~'de novo' actin filament nucleation",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"133746"
"GO:0006666~3-keto-sphinganine metabolic process",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"2531"
"GO:1903464~negative regulation of mitotic cell cycle DNA replication",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"604"
"GO:0120048~U6 snRNA (adenine-(43)-N(6))-methyltransferase activity",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"79066"
"GO:0032034~myosin II head/neck binding",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"22998"
"GO:0050146~nucleoside phosphotransferase activity",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"22978"
"GO:0047560~3-dehydrosphinganine reductase activity",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"2531"
"GO:0018738~S-formylglutathione hydrolase activity",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"2098"
"R-HSA-9694301~Maturation of replicase proteins",0.00917431192660551,Inf,181.146788990826,0.00552038490757156,0.146553075522436,"23479"
"GO:2000972~positive regulation of detection of glucose",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"2137"
"GO:0006127~glycerol-3-phosphate shuttle",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"2820"
"GO:0035847~uterine epithelium development",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"54206"
"GO:0097359~UDP-glucosylation",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"56886"
"GO:0120049~snRNA (adenine-N6)-methylation",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"79066"
"GO:1904908~negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"546"
"GO:0046725~negative regulation by virus of viral protein levels in host cell",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"6772"
"GO:0032458~slow endocytic recycling",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"85377"
"GO:0180035~lncRNA processing",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"25840"
"GO:2000515~negative regulation of CD4-positive, alpha-beta T cell activation",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"57045"
"GO:0033043~regulation of organelle organization",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"23271"
"GO:0070489~T cell aggregation",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"4478"
"GO:1903892~negative regulation of ATF6-mediated unfolded protein response",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"7466"
"GO:0032764~negative regulation of mast cell cytokine production",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"604"
"GO:1905303~positive regulation of macropinocytosis",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"26060"
"GO:0035128~post-embryonic forelimb morphogenesis",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"546"
"GO:0071387~cellular response to cortisol stimulus",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"687"
"GO:1905213~negative regulation of mitotic chromosome condensation",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"9031"
"GO:1900099~negative regulation of plasma cell differentiation",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"604"
"GO:1905150~regulation of voltage-gated sodium channel activity",0.00909090909090909,180.258604817552,90.5733944954128,0.0110105732202272,0.152191018429576,"7871"
