"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0120012~intermembrane sphingolipid transfer",0.03125,Inf,617.03125,0.0016206634591035,0.0635889188926292,"10087"
"GO:0019780~FAT10 activating enzyme activity",0.03125,Inf,617.03125,0.0016206634591035,0.0635889188926292,"55236"
"GO:1904398~positive regulation of neuromuscular junction development",0.0303030303030303,620.242732335417,308.515625,0.00323878231897545,0.0863366829601171,"1639"
"GO:0016320~endoplasmic reticulum membrane fusion",0.0303030303030303,620.242732335417,308.515625,0.00323878231897545,0.0863366829601171,"80124"
"GO:0047730~carnosine synthase activity",0.0303030303030303,620.242732335417,308.515625,0.00323878231897545,0.0863366829601171,"9656"
"GO:0120017~ceramide transfer activity",0.0303030303030303,620.242732335417,308.515625,0.00323878231897545,0.0863366829601171,"10087"
"GO:0102102~homocarnosine synthase activity",0.0303030303030303,620.242732335417,308.515625,0.00323878231897545,0.0863366829601171,"9656"
"GO:0022883~zinc efflux transmembrane transporter activity",0.0303030303030303,620.242732335417,308.515625,0.00323878231897545,0.0863366829601171,"64924"
"GO:1904257~zinc ion import into Golgi lumen",0.0294117647058824,311.777691634439,205.677083333333,0.00485436044619991,0.0984590933979243,"64924"
"GO:1905634~regulation of protein localization to chromatin",0.0294117647058824,311.777691634439,205.677083333333,0.00485436044619991,0.0984590933979243,"80124"
"GO:0034462~small-subunit processome assembly",0.0294117647058824,311.777691634439,205.677083333333,0.00485436044619991,0.0984590933979243,"7520"
"GO:0035621~ER to Golgi ceramide transport",0.0294117647058824,311.777691634439,205.677083333333,0.00485436044619991,0.0984590933979243,"10087"
"GO:0030241~skeletal muscle myosin thick filament assembly",0.0294117647058824,311.777691634439,205.677083333333,0.00485436044619991,0.0984590933979243,"4629"
"GO:1904430~negative regulation of t-circle formation",0.0294117647058824,311.777691634439,205.677083333333,0.00485436044619991,0.0984590933979243,"7520"
"GO:0140852~histone ubiquitin ligase activity",0.0294117647058824,311.777691634439,205.677083333333,0.00485436044619991,0.0984590933979243,"10075"
"GO:0045027~DNA end binding",0.0294117647058824,311.777691634439,205.677083333333,0.00485436044619991,0.0984590933979243,"7520"
"GO:0004839~ubiquitin activating enzyme activity",0.0294117647058824,311.777691634439,205.677083333333,0.00485436044619991,0.0984590933979243,"55236"
"GO:0043183~vascular endothelial growth factor receptor 1 binding",0.0294117647058824,311.777691634439,205.677083333333,0.00485436044619991,0.0984590933979243,"7423"
"GO:0071475~cellular hyperosmotic salinity response",0.0285714285714286,210.446739122005,154.2578125,0.00646740170168147,0.101696463184449,"7520"
"GO:0072429~response to intra-S DNA damage checkpoint signaling",0.0285714285714286,210.446739122005,154.2578125,0.00646740170168147,0.101696463184449,"84893"
"GO:1903901~negative regulation of viral life cycle",0.0285714285714286,210.446739122005,154.2578125,0.00646740170168147,0.101696463184449,"147339"
"GO:0050922~negative regulation of chemotaxis",0.0285714285714286,210.446739122005,154.2578125,0.00646740170168147,0.101696463184449,"1845"
"GO:2000677~regulation of transcription regulatory region DNA binding",0.0285714285714286,210.446739122005,154.2578125,0.00646740170168147,0.101696463184449,"51341"
"GO:0140826~zinc:proton antiporter activity",0.0285714285714286,210.446739122005,154.2578125,0.00646740170168147,0.101696463184449,"64924"
"GO:0004792~thiosulfate-cyanide sulfurtransferase activity",0.0285714285714286,210.446739122005,154.2578125,0.00646740170168147,0.101696463184449,"55236"
"GO:0090168~Golgi reassembly",0.0277777777777778,158.115042907439,123.40625,0.00807790994065349,0.101696463184449,"80124"
