"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0051053~negative regulation of DNA metabolic process",0.0344827586206897,Inf,680.862068965517,0.00146872625981265,0.0560291869484084,"10923"
"GO:1903882~negative regulation of interleukin-17-mediated signaling pathway",0.0344827586206897,Inf,680.862068965517,0.00146872625981265,0.0560291869484084,"29761"
"GO:1905143~eukaryotic translation initiation factor 2 complex assembly",0.0344827586206897,Inf,680.862068965517,0.00146872625981265,0.0560291869484084,"8872"
"GO:0006226~dUMP biosynthetic process",0.0333333333333333,702.955336239517,340.431034482759,0.00293536964202845,0.0581428986786405,"1635"
"GO:1904690~positive regulation of cytoplasmic translational initiation",0.0333333333333333,702.955336239517,340.431034482759,0.00293536964202845,0.0581428986786405,"2475"
"GO:1905221~positive regulation of platelet formation",0.0333333333333333,702.955336239517,340.431034482759,0.00293536964202845,0.0581428986786405,"5591"
"GO:1901568~fatty acid derivative metabolic process",0.0333333333333333,702.955336239517,340.431034482759,0.00293536964202845,0.0581428986786405,"84188"
"GO:2000633~positive regulation of pre-miRNA processing",0.0333333333333333,702.955336239517,340.431034482759,0.00293536964202845,0.0581428986786405,"54487"
"GO:0031247~actin rod assembly",0.0333333333333333,702.955336239517,340.431034482759,0.00293536964202845,0.0581428986786405,"7184"
"GO:0004132~dCMP deaminase activity",0.0333333333333333,702.955336239517,340.431034482759,0.00293536964202845,0.0581428986786405,"1635"
"GO:0001156~TFIIIC-class transcription factor complex binding",0.0333333333333333,702.955336239517,340.431034482759,0.00293536964202845,0.0581428986786405,"2475"
"GO:0019783~ubiquitin-like protein peptidase activity",0.0333333333333333,702.955336239517,340.431034482759,0.00293536964202845,0.0581428986786405,"29761"
"GO:0080019~alcohol-forming very long-chain fatty acyl-CoA reductase activity",0.0333333333333333,702.955336239517,340.431034482759,0.00293536964202845,0.0581428986786405,"84188"
"GO:0102965~alcohol-forming long-chain fatty acyl-CoA reductase activity",0.0333333333333333,702.955336239517,340.431034482759,0.00293536964202845,0.0581428986786405,"84188"
"GO:0070694~5-hydroxymethyl-dUMP N-hydrolase activity",0.0333333333333333,702.955336239517,340.431034482759,0.00293536964202845,0.0581428986786405,"1635"
"GO:0140249~protein catabolic process at postsynapse",0.032258064516129,346.913769109553,226.954022988506,0.00439993299513475,0.0591989386155307,"824"
"GO:1904059~regulation of locomotor rhythm",0.032258064516129,346.913769109553,226.954022988506,0.00439993299513475,0.0591989386155307,"2475"
"GO:0034123~positive regulation of toll-like receptor signaling pathway",0.032258064516129,346.913769109553,226.954022988506,0.00439993299513475,0.0591989386155307,"7184"
"GO:0001111~RNA polymerase II promoter clearance",0.032258064516129,346.913769109553,226.954022988506,0.00439993299513475,0.0591989386155307,"10923"
"GO:0043174~nucleoside salvage",0.032258064516129,346.913769109553,226.954022988506,0.00439993299513475,0.0591989386155307,"1635"
"GO:0045621~positive regulation of lymphocyte differentiation",0.032258064516129,346.913769109553,226.954022988506,0.00439993299513475,0.0591989386155307,"5591"
"GO:0034462~small-subunit processome assembly",0.032258064516129,346.913769109553,226.954022988506,0.00439993299513475,0.0591989386155307,"5591"
"GO:2001247~positive regulation of phosphatidylcholine biosynthetic process",0.032258064516129,346.913769109553,226.954022988506,0.00439993299513475,0.0591989386155307,"824"
"GO:1990108~protein linear deubiquitination",0.032258064516129,346.913769109553,226.954022988506,0.00439993299513475,0.0591989386155307,"9825"
"GO:0046649~lymphocyte activation",0.032258064516129,346.913769109553,226.954022988506,0.00439993299513475,0.0591989386155307,"25800"
"GO:0016182~synaptic vesicle budding from endosome",0.032258064516129,346.913769109553,226.954022988506,0.00439993299513475,0.0591989386155307,"164"
"GO:0001002~RNA polymerase III type 1 promoter sequence-specific DNA binding",0.032258064516129,346.913769109553,226.954022988506,0.00439993299513475,0.0591989386155307,"2475"
"GO:0001003~RNA polymerase III type 2 promoter sequence-specific DNA binding",0.032258064516129,346.913769109553,226.954022988506,0.00439993299513475,0.0591989386155307,"2475"
"GO:0002328~pro-B cell differentiation",0.03125,233.917389475492,170.215517241379,0.00586241916386809,0.0591989386155307,"5591"
"GO:0002296~T-helper 1 cell lineage commitment",0.03125,233.917389475492,170.215517241379,0.00586241916386809,0.0591989386155307,"2475"
"GO:0033153~T cell receptor V(D)J recombination",0.03125,233.917389475492,170.215517241379,0.00586241916386809,0.0591989386155307,"5591"
"GO:0010025~wax biosynthetic process",0.03125,233.917389475492,170.215517241379,0.00586241916386809,0.0591989386155307,"84188"
