"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0086042~cardiac muscle cell-cardiac muscle cell adhesion",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"1824"
"GO:0033233~regulation of protein sumoylation",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"1958"
"GO:0072303~positive regulation of glomerular metanephric mesangial cell proliferation",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"1958"
"GO:0072749~cellular response to cytochalasin B",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"60"
"GO:1905062~positive regulation of cardioblast proliferation",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"5292"
"GO:0051130~positive regulation of cellular component organization",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"998"
"GO:0010711~negative regulation of collagen catabolic process",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"1471"
"GO:0008216~spermidine metabolic process",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"1725"
"GO:0097275~intracellular ammonium homeostasis",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"2752"
"GO:0085017~entry into host cell by a symbiont-containing vacuole",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"3685"
"GO:0051623~positive regulation of norepinephrine uptake",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"60"
"GO:0048239~negative regulation of DNA recombination at telomere",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"54386"
"GO:0072262~metanephric glomerular mesangial cell proliferation involved in metanephros development",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"5159"
"GO:0034148~negative regulation of toll-like receptor 5 signaling pathway",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7128"
"GO:2000864~regulation of estradiol secretion",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"10765"
"GO:0098759~cellular response to interleukin-8",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"1958"
"GO:1905247~positive regulation of aspartic-type peptidase activity",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"2896"
"GO:0061043~regulation of vascular wound healing",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7128"
"GO:1904702~regulation of protein localization to adherens junction",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7414"
"GO:0006117~acetaldehyde metabolic process",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"5970"
"GO:0072175~epithelial tube formation",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"5420"
"GO:1903778~protein localization to vacuolar membrane",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"51100"
"GO:0070429~negative regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7128"
"GO:0045112~integrin biosynthetic process",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"1289"
"GO:1903225~negative regulation of endodermal cell differentiation",0.0130718954248366,Inf,129.052287581699,5.96544352159399e-05,0.00293365117699034,"1289, 1290"
"GO:0072375~medium-term memory",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"2353"
"GO:0140131~positive regulation of lymphocyte chemotaxis",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"4739"
"GO:1905314~semi-lunar valve development",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"659"
"GO:0070208~protein heterotrimerization",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"1278"
"GO:1901875~positive regulation of post-translational protein modification",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"1958"
"GO:1901979~regulation of inward rectifier potassium channel activity",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"3688"
"GO:0097045~phosphatidylserine exposure on blood platelet",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"196527"
"GO:0072750~cellular response to leptomycin B",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"3399"
"GO:0048626~myoblast fate specification",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"3688"
"GO:0060311~negative regulation of elastin catabolic process",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"1471"
"GO:0072110~glomerular mesangial cell proliferation",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"1958"
"GO:0032652~regulation of interleukin-1 production",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"301"
"GO:0060981~cell migration involved in coronary angiogenesis",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"5159"
"GO:0075521~microtubule-dependent intracellular transport of viral material towards nucleus",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"6993"
"GO:0072666~establishment of protein localization to vacuole",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7128"
"GO:1905667~negative regulation of protein localization to endosome",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"88455"
"GO:0034038~deoxyhypusine synthase activity",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"1725"
"GO:0001846~opsonin binding",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"3685"
"GO:0050115~myosin-light-chain-phosphatase activity",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"5500"
"GO:0140778~microtubule stabilizing activity",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"4134"
"GO:0005017~platelet-derived growth factor receptor activity",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"5159"
"GO:1901707~leptomycin B binding",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"3399"
"GO:0047860~diiodophenylpyruvate reductase activity",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"4190"
"GO:0047995~hydroxyphenylpyruvate reductase activity",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"4190"
"R-DME-611105~Respiratory electron transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-DME-9865881~Complex III assembly",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-DRE-9865881~Complex III assembly",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-MMU-9865881~Complex III assembly",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-SSC-9865881~Complex III assembly",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-BTA-611105~Respiratory electron transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-DRE-1428517~Aerobic respiration and respiratory electron transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-BTA-1430728~Metabolism",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-CEL-611105~Respiratory electron transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-MMU-611105~Respiratory electron transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-DME-1428517~Aerobic respiration and respiratory electron transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-DRE-1430728~Metabolism",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-GGA-1428517~Aerobic respiration and respiratory electron transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-GGA-9865881~Complex III assembly",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-MMU-1430728~Metabolism",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-RNO-1428517~Aerobic respiration and respiratory electron transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-RNO-9865881~Complex III assembly",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-SSC-611105~Respiratory electron transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-RNO-1430728~Metabolism",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-BTA-1428517~Aerobic respiration and respiratory electron transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-BTA-9865881~Complex III assembly",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-CEL-1430728~Metabolism",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-CEL-9865881~Complex III assembly",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-GGA-1430728~Metabolism",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-SSC-1430728~Metabolism",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-CEL-1428517~Aerobic respiration and respiratory electron transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-DME-1430728~Metabolism",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-DRE-611105~Respiratory electron transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-GGA-611105~Respiratory electron transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-MMU-1428517~Aerobic respiration and respiratory electron transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-RNO-611105~Respiratory electron transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"R-SSC-1428517~Aerobic respiration and respiratory electron transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"7386"
"KW-1176~Cytoplasmic inwards viral transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"6993"
"KW-1177~Microtubular inwards viral transport",0.0065359477124183,Inf,129.052287581699,0.00774879716383903,0.0684813987030296,"6993"
"R-HSA-9845622~Defective VWF binding to collagen type I ",0.012987012987013,258.476878259604,86.0348583877996,0.00017805079795217,0.00687185927792617,"1277, 1278"
"GO:0048407~platelet-derived growth factor binding",0.0379746835443038,158.647723733104,70.3921568627451,8.7776290742544e-11,2.67629910474017e-08,"1277, 1278, 1281, 1282, 1289, 5159"
"GO:0060297~regulation of sarcomere organization",0.00649350649350649,128.848498303552,64.5261437908497,0.0154379398924619,0.104032786149395,"11214"
