"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0090035~positive regulation of chaperone-mediated protein complex assembly",0.0075187969924812,Inf,148.458646616541,0.00673588250189927,0.0974216563194156,"10273"
"GO:0015679~plasma membrane copper ion transport",0.0075187969924812,Inf,148.458646616541,0.00673588250189927,0.0974216563194156,"1317"
"GO:0045210~FasL biosynthetic process",0.0075187969924812,Inf,148.458646616541,0.00673588250189927,0.0974216563194156,"22822"
"GO:1904015~cellular response to serotonin",0.0075187969924812,Inf,148.458646616541,0.00673588250189927,0.0974216563194156,"7052"
"GO:0010711~negative regulation of collagen catabolic process",0.0075187969924812,Inf,148.458646616541,0.00673588250189927,0.0974216563194156,"1471"
"GO:2000425~regulation of apoptotic cell clearance",0.0075187969924812,Inf,148.458646616541,0.00673588250189927,0.0974216563194156,"7052"
"GO:1902601~silver ion transmembrane transport",0.0075187969924812,Inf,148.458646616541,0.00673588250189927,0.0974216563194156,"1317"
"GO:0140894~endolysosomal toll-like receptor signaling pathway",0.0075187969924812,Inf,148.458646616541,0.00673588250189927,0.0974216563194156,"23325"
"GO:0009895~negative regulation of catabolic process",0.0075187969924812,Inf,148.458646616541,0.00673588250189927,0.0974216563194156,"55625"
"GO:0071919~G-quadruplex DNA formation",0.0075187969924812,Inf,148.458646616541,0.00673588250189927,0.0974216563194156,"7555"
"GO:0048069~eye pigmentation",0.0075187969924812,Inf,148.458646616541,0.00673588250189927,0.0974216563194156,"10159"
"GO:1904353~regulation of telomere capping",0.0075187969924812,Inf,148.458646616541,0.00673588250189927,0.0974216563194156,"7874"
"GO:0010658~striated muscle cell apoptotic process",0.0075187969924812,Inf,148.458646616541,0.00673588250189927,0.0974216563194156,"9531"
"GO:0140591~nuclear envelope budding",0.0075187969924812,Inf,148.458646616541,0.00673588250189927,0.0974216563194156,"23325"
"GO:0150106~regulation of protein localization to cell-cell junction",0.0075187969924812,Inf,148.458646616541,0.00673588250189927,0.0974216563194156,"55625"
