"Term","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:1905932~positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"6648"
"GO:0035822~gene conversion",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"64710"
"GO:1990968~modulation by host of RNA binding by virus",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"64710"
"GO:0033320~UDP-D-xylose biosynthetic process",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"80146"
"GO:0060792~sweat gland development",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"2131"
"GO:0003069~acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"6648"
"GO:0002524~hypersensitivity",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"2131"
"GO:0060506~smoothened signaling pathway involved in lung development",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"2131"
"GO:0033342~negative regulation of collagen binding",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"23560"
"GO:0036339~lymphocyte adhesion to endothelial cell of high endothelial venule",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"2131"
"GO:0048773~erythrophore differentiation",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"6648"
"GO:0070982~L-asparagine metabolic process",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"468"
"GO:0003128~heart field specification",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"2131"
"GO:2000975~positive regulation of pro-B cell differentiation",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"11051"
"GO:0061974~perichondral bone morphogenesis",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"2131"
"GO:0048040~UDP-glucuronate decarboxylase activity",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"80146"
"GO:0050146~nucleoside phosphotransferase activity",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"22978"
"GO:0008488~gamma-glutamyl carboxylase activity",Inf,352.589285714286,0.00283616105343132,0.0761531632510755,"2677"
"GO:0016260~selenocysteine biosynthetic process",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"22929"
"GO:0044827~modulation by host of viral genome replication",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"64710"
"GO:0017126~nucleologenesis",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"84172"
"GO:0034517~ribophagy",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"9821"
"GO:0071000~response to magnetism",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"6648"
"GO:1902631~negative regulation of membrane hyperpolarization",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"6648"
"GO:1990823~response to leukemia inhibitory factor",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"2131"
"GO:0048588~developmental cell growth",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"10425"
"GO:1901706~mesenchymal cell differentiation involved in bone development",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"2131"
"GO:0062094~stomach development",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"2131"
"GO:0006422~aspartyl-tRNA aminoacylation",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"1615"
"GO:0010935~regulation of macrophage cytokine production",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"9516"
"GO:0046054~dGMP metabolic process",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"22978"
"GO:0050484~GMP 5'-nucleotidase activity",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"22978"
"GO:0032427~GBD domain binding",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"23433"
"GO:0004815~aspartate-tRNA ligase activity",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"1615"
"GO:0042328~heparan sulfate N-acetylglucosaminyltransferase activity",353.731998236982,176.294642857143,0.00566442153666713,0.107624009196675,"2131"
