"Term","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0003108~negative regulation of the force of heart contraction by chemical signal",Inf,387.156862745098,0.00258293238794627,0.0678158832810631,"156"
"GO:0061945~regulation of protein K48-linked ubiquitination",Inf,387.156862745098,0.00258293238794627,0.0678158832810631,"22980"
"GO:0002397~MHC class I protein complex assembly",Inf,387.156862745098,0.00258293238794627,0.0678158832810631,"6892"
"GO:0110027~negative regulation of DNA strand resection involved in replication fork processing",Inf,387.156862745098,0.00258293238794627,0.0678158832810631,"8655"
"GO:0006463~steroid hormone receptor complex assembly",Inf,387.156862745098,0.00258293238794627,0.0678158832810631,"2288"
"GO:0002398~MHC class Ib protein complex assembly",Inf,387.156862745098,0.00258293238794627,0.0678158832810631,"6892"
"GO:0060691~epithelial cell maturation involved in salivary gland development",Inf,387.156862745098,0.00258293238794627,0.0678158832810631,"7494"
"GO:1901081~negative regulation of relaxation of smooth muscle",Inf,387.156862745098,0.00258293238794627,0.0678158832810631,"156"
"GO:0050823~peptide antigen stabilization",Inf,387.156862745098,0.00258293238794627,0.0678158832810631,"6892"
"GO:0051750~delta(3,5)-delta(2,4)-dienoyl-CoA isomerase activity",Inf,387.156862745098,0.00258293238794627,0.0678158832810631,"1891"
"GO:0001165~RNA polymerase I cis-regulatory region sequence-specific DNA binding",Inf,387.156862745098,0.00258293238794627,0.0678158832810631,"7343"
"R-HSA-5619108~Defective SLC27A4 causes ichthyosis prematurity syndrome (IPS)",Inf,387.156862745098,0.00258293238794627,0.0678158832810631,"10999"
"GO:0036359~renal potassium excretion",387.138419101327,193.578431372549,0.00515932371939976,0.106596874812683,"4302"
"GO:0031111~negative regulation of microtubule polymerization or depolymerization",387.138419101327,193.578431372549,0.00515932371939976,0.106596874812683,"2288"
"GO:0001579~medium-chain fatty acid transport",387.138419101327,193.578431372549,0.00515932371939976,0.106596874812683,"10999"
"GO:2000397~positive regulation of ubiquitin-dependent endocytosis",387.138419101327,193.578431372549,0.00515932371939976,0.106596874812683,"51160"
"GO:1903489~positive regulation of lactation",387.138419101327,193.578431372549,0.00515932371939976,0.106596874812683,"7494"
"GO:0031755~Edg-2 lysophosphatidic acid receptor binding",387.138419101327,193.578431372549,0.00515932371939976,0.106596874812683,"156"
"R-HSA-5619070~Defective SLC16A1 causes symptomatic deficiency in lactate transport (SDLT)",387.138419101327,193.578431372549,0.00515932371939976,0.106596874812683,"682"
"GO:1990418~response to insulin-like growth factor stimulus",195.242293668328,129.052287581699,0.00772919022855767,0.137402458792255,"7494"
"GO:1904466~positive regulation of matrix metallopeptidase secretion",195.242293668328,129.052287581699,0.00772919022855767,0.137402458792255,"682"
"GO:0055092~sterol homeostasis",195.242293668328,129.052287581699,0.00772919022855767,0.137402458792255,"7494"
"GO:0140251~regulation protein catabolic process at presynapse",195.242293668328,129.052287581699,0.00772919022855767,0.137402458792255,"8078"
"GO:0033605~positive regulation of catecholamine secretion",195.242293668328,129.052287581699,0.00772919022855767,0.137402458792255,"156"
"GO:1900102~negative regulation of endoplasmic reticulum unfolded protein response",195.242293668328,129.052287581699,0.00772919022855767,0.137402458792255,"7494"
"GO:0045988~negative regulation of striated muscle contraction",195.242293668328,129.052287581699,0.00772919022855767,0.137402458792255,"156"
"GO:0055059~asymmetric neuroblast division",195.242293668328,129.052287581699,0.00772919022855767,0.137402458792255,"9181"
"GO:0060703~deoxyribonuclease inhibitor activity",195.242293668328,129.052287581699,0.00772919022855767,0.137402458792255,"8655"
"GO:0090433~palmitoyl-CoA ligase activity",195.242293668328,129.052287581699,0.00772919022855767,0.137402458792255,"10999"
"GO:0062061~TAP complex binding",195.242293668328,129.052287581699,0.00772919022855767,0.137402458792255,"6892"
"GO:0046979~TAP2 binding",195.242293668328,129.052287581699,0.00772919022855767,0.137402458792255,"6892"
"GO:0032767~copper-dependent protein binding",195.242293668328,129.052287581699,0.00772919022855767,0.137402458792255,"2288"
"GO:0003938~IMP dehydrogenase activity",195.242293668328,129.052287581699,0.00772919022855767,0.137402458792255,"3615"
"R-HSA-111446~Activation of BIM and translocation to mitochondria ",195.242293668328,129.052287581699,0.00772919022855767,0.137402458792255,"8655"
"KW-0332~GMP biosynthesis",195.242293668328,129.052287581699,0.00772919022855767,0.137402458792255,"3615"
"GO:0046661~male sex differentiation",130.657325222646,96.7892156862745,0.0102925481101473,0.165708089978747,"2288"
"GO:1900100~positive regulation of plasma cell differentiation",130.657325222646,96.7892156862745,0.0102925481101473,0.165708089978747,"7494"
"GO:0035811~negative regulation of urine volume",130.657325222646,96.7892156862745,0.0102925481101473,0.165708089978747,"4302"
"GO:1902219~negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress",130.657325222646,96.7892156862745,0.0102925481101473,0.165708089978747,"9181"
"GO:0035812~renal sodium excretion",130.657325222646,96.7892156862745,0.0102925481101473,0.165708089978747,"4302"
"GO:0071332~cellular response to fructose stimulus",130.657325222646,96.7892156862745,0.0102925481101473,0.165708089978747,"7494"
