"Term","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0071528~tRNA re-export from nucleus",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"11260"
"GO:0002184~cytoplasmic translational termination",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"2107"
"GO:0001869~negative regulation of complement activation, lectin pathway",Inf,188.047619047619,2.80111125110967e-05,0.00364445408481153,"2, 710"
"GO:1902217~erythrocyte apoptotic process",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"382"
"GO:0002505~antigen processing and presentation of polysaccharide antigen via MHC class II",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"55207"
"GO:0002747~antigen processing and presentation following phagocytosis",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"55207"
"GO:0051261~protein depolymerization",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"9525"
"GO:1900369~negative regulation of post-transcriptional gene silencing by regulatory ncRNA",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"103"
"GO:0106027~neuron projection organization",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"2932"
"GO:0046754~viral exocytosis",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"55207"
"GO:0090085~regulation of protein deubiquitination",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"83737"
"GO:0048069~eye pigmentation",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"10159"
"GO:0002566~somatic diversification of immune receptors via somatic mutation",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"103"
"GO:0140212~regulation of long-chain fatty acid import into cell",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"2058"
"GO:0040034~regulation of development, heterochronic",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"3150"
"GO:0106288~regulation of deadenylation-dependent decapping of nuclear-transcribed mRNA",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"4076"
"GO:1904828~positive regulation of hydrogen sulfide biosynthetic process",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"6667"
"GO:1903025~regulation of RNA polymerase II regulatory region sequence-specific DNA binding",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"64324"
"GO:0036483~neuron intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"7009"
"GO:0150101~regulation of microtubule anchoring at centrosome",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"2932"
"GO:1904568~cellular response to wortmannin",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"6667"
"GO:0140777~protein-containing complex stabilizing activity",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"64756"
"GO:0008079~translation termination factor activity",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"2107"
"GO:0120147~formylglycine-generating oxidase activity",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"285362"
"GO:0102571~[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"10724"
"R-HSA-4085023~Defective GFPT1 causes CMSTA1",Inf,188.047619047619,0.00531780197518372,0.0748151532576562,"2673"
"GO:0090117~endosome to lysosome transport of low-density lipoprotein particle",188.896425038269,94.0238095238095,0.0106075928378563,0.112682411637228,"55207"
"GO:0006424~glutamyl-tRNA aminoacylation",188.896425038269,94.0238095238095,0.0106075928378563,0.112682411637228,"2058"
"GO:0071109~superior temporal gyrus development",188.896425038269,94.0238095238095,0.0106075928378563,0.112682411637228,"2932"
"GO:0051353~positive regulation of oxidoreductase activity",188.896425038269,94.0238095238095,0.0106075928378563,0.112682411637228,"27"
