"Term","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"141.Fig3_pre-assembly_model_initiation",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"1387"
"142.Fig4AB_signal-mediated_transfer_model",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"1387"
"143.Fig4CD_signal-mediated_transfer_model",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"1387"
"140.Fig2_assembly_model_transcription",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"1387"
"GO:0070193~synaptonemal complex organization",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"7320"
"GO:0051130~positive regulation of cellular component organization",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"998"
"GO:0045940~positive regulation of steroid metabolic process",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"6342"
"GO:2000209~regulation of anoikis",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"81573"
"GO:1905554~negative regulation of blood vessel branching",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"1500"
"GO:1903778~protein localization to vacuolar membrane",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"51100"
"GO:0032385~positive regulation of intracellular cholesterol transport",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"6342"
"GO:2000761~positive regulation of N-terminal peptidyl-lysine acetylation",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"6659"
"GO:1901979~regulation of inward rectifier potassium channel activity",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"3688"
"GO:0048626~myoblast fate specification",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"3688"
"GO:0075521~microtubule-dependent intracellular transport of viral material towards nucleus",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"6993"
"GO:0004420~hydroxymethylglutaryl-CoA reductase (NADPH) activity",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"3156"
"GO:0050632~propionyl-CoA C2-trimethyltridecanoyltransferase activity",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"6342"
"GO:0047800~cysteamine dioxygenase activity",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"84890"
"GO:0033814~propanoyl-CoA C-acyltransferase activity",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"6342"
"KW-1176~Cytoplasmic inwards viral transport",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"6993"
"KW-1177~Microtubular inwards viral transport",Inf,282.071428571429,0.00354520131678915,0.071205524394982,"6993"
"139.Fig1CD_Eukaryotic_transcriptional_control",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"1387"
"GO:0061015~snRNA import into nucleus",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"5901"
"GO:2000805~negative regulation of termination of RNA polymerase II transcription, poly(A)-coupled",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"22828"
"GO:0090135~actin filament branching",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"998"
"GO:1901373~lipid hydroperoxide transport",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"6342"
"GO:0032298~positive regulation of DNA-templated DNA replication initiation",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"1017"
"GO:0010265~SCF complex assembly",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"55832"
"GO:1902618~cellular response to fluoride",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"1277"
"GO:0035281~pre-miRNA export from nucleus",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"5901"
"GO:0032796~uropod organization",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"4627"
"GO:1903919~negative regulation of actin filament severing",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"4627"
"GO:0031453~positive regulation of heterochromatin formation",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"1017"
"GO:0035606~peptidyl-cysteine S-trans-nitrosylation",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"2597"
"GO:2000638~regulation of SREBP signaling pathway",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"267"
"GO:0060912~cardiac cell fate specification",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"3688"
"GO:1903923~positive regulation of protein processing in phagocytic vesicle",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"4627"
"GO:0019060~intracellular transport of viral protein in host cell",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"6993"
"GO:0071306~cellular response to vitamin E",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"1277"
"GO:0072274~metanephric glomerular basement membrane development",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"3915"
"GO:0010710~regulation of collagen catabolic process",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"3688"
"GO:0070101~positive regulation of chemokine-mediated signaling pathway",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"3091"
"GO:1905784~regulation of anaphase-promoting complex-dependent catabolic process",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"1017"
"GO:0051541~elastin metabolic process",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"3091"
"GO:0060471~cortical granule exocytosis",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"4627"
"GO:0071071~regulation of phospholipid biosynthetic process",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"6342"
"GO:0060702~negative regulation of endoribonuclease activity",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"6059"
"GO:0060661~submandibular salivary gland formation",282.575489807659,141.035714285714,0.00707801310304423,0.0931346825886005,"998"
