"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"138.Fig1AB_Eukaryotic_transcriptional_control",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"4790"
"GO:1902688~regulation of NAD metabolic process",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"9555"
"GO:0035967~cellular response to topologically incorrect protein",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"10013"
"GO:0055071~manganese ion homeostasis",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"23516"
"GO:0160176~magnesium ion transport from cytosol to endoplasmic reticulum",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"9772"
"GO:1902884~positive regulation of response to oxidative stress",0.0170940170940171,Inf,168.760683760684,3.48138112637917e-05,0.00949720771276237,"57190, 9555"
"GO:0010727~negative regulation of hydrogen peroxide metabolic process",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"10013"
"GO:0000388~spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"23020"
"GO:0016259~selenocysteine metabolic process",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"22928"
"GO:2000655~negative regulation of cellular response to testosterone stimulus",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"23411"
"GO:0002419~T cell mediated cytotoxicity directed against tumor cell target",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"3105"
"GO:0060691~epithelial cell maturation involved in salivary gland development",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"7494"
"GO:0009443~pyridoxal 5'-phosphate salvage",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"8566"
"GO:1904828~positive regulation of hydrogen sulfide biosynthetic process",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"6667"
"GO:0070845~polyubiquitinated misfolded protein transport",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"10013"
"GO:0021556~central nervous system formation",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"6711"
"GO:0042817~pyridoxal metabolic process",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"8566"
"GO:0051658~maintenance of nucleus location",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"23411"
"GO:1902424~negative regulation of attachment of mitotic spindle microtubules to kinetochore",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"23411"
"GO:0002840~regulation of T cell mediated immune response to tumor cell",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"3146"
"GO:0032072~regulation of restriction endodeoxyribonuclease activity",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"3146"
"GO:1904568~cellular response to wortmannin",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"6667"
"GO:0000435~positive regulation of transcription from RNA polymerase II promoter by galactose",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"8648"
"GO:1904815~negative regulation of protein localization to chromosome, telomeric region",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"9555"
"GO:0071618~lysophosphatidylethanolamine acyltransferase activity",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"9926"
"GO:0052925~dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"10195"
"GO:0008456~alpha-N-acetylgalactosaminidase activity",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"4668"
"GO:0140870~RNA polymerase inhibitor activity",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"9188"
"GO:0140083~ATP-dependent protein-DNA unloader activity",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"23063"
"GO:0015296~monoatomic anion:monoatomic cation symporter activity",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"23516"
"GO:0050146~nucleoside phosphotransferase activity",0.00854700854700855,Inf,168.760683760684,0.00592555077234735,0.0901455572790463,"22978"
