"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:1903977~positive regulation of glial cell migration",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"1399"
"GO:0098935~dendritic transport",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"27342"
"GO:1904531~positive regulation of actin filament binding",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"25"
"GO:0106027~neuron projection organization",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"2932"
"GO:0097699~vascular endothelial cell response to fluid shear stress",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"9655"
"GO:0160218~negative regulation of acetyl-CoA biosynthetic process from pyruvate",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"5230"
"GO:0106288~regulation of deadenylation-dependent decapping of nuclear-transcribed mRNA",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"4076"
"GO:0055017~cardiac muscle tissue growth",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"57493"
"GO:0045772~positive regulation of autophagosome size",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"1994"
"GO:1904828~positive regulation of hydrogen sulfide biosynthetic process",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"6667"
"GO:2000011~regulation of adaxial/abaxial pattern formation",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"648"
"GO:1904518~protein localization to cytoplasmic microtubule plus-end",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"25"
"GO:0150101~regulation of microtubule anchoring at centrosome",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"2932"
"GO:0075521~microtubule-dependent intracellular transport of viral material towards nucleus",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"6993"
"GO:1904568~cellular response to wortmannin",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"6667"
"GO:0004420~hydroxymethylglutaryl-CoA reductase (NADPH) activity",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"3156"
"KW-1176~Cytoplasmic inwards viral transport",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"6993"
"KW-1177~Microtubular inwards viral transport",0.0131578947368421,Inf,259.802631578947,0.00384907571537108,0.0838760125668224,"6993"
"GO:0035685~helper T cell diapedesis",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"1399"
"GO:1903210~podocyte apoptotic process",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"25"
"GO:0071109~superior temporal gyrus development",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"2932"
"GO:0051353~positive regulation of oxidoreductase activity",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"25"
"GO:0061015~snRNA import into nucleus",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"5901"
"GO:0000512~lncRNA-mediated post-transcriptional gene silencing",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"1994"
"GO:1900235~negative regulation of Kit signaling pathway",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"27342"
"GO:2000299~negative regulation of Rho-dependent protein serine/threonine kinase activity",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"57493"
"GO:0035281~pre-miRNA export from nucleus",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"5901"
"GO:0030845~phospholipase C-inhibiting G protein-coupled receptor signaling pathway",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"25"
"GO:0002333~transitional one stage B cell differentiation",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"25"
"GO:0071103~DNA conformation change",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"25"
"GO:0035606~peptidyl-cysteine S-trans-nitrosylation",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"2597"
"GO:2000077~negative regulation of type B pancreatic cell development",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"2932"
"GO:1904886~beta-catenin destruction complex disassembly",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"2932"
"GO:0019060~intracellular transport of viral protein in host cell",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"6993"
"GO:0090183~regulation of kidney development",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"648"
"GO:0072274~metanephric glomerular basement membrane development",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"3915"
"GO:0032764~negative regulation of mast cell cytokine production",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"27342"
"GO:0140706~protein-containing complex localization to centriolar satellite",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"5108"
"GO:1904157~DN4 thymocyte differentiation",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"25"
"GO:1905709~negative regulation of membrane permeability",0.012987012987013,261.987733620147,129.901315789474,0.00768353024564006,0.09405210171052,"57493"
