"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0016203~muscle attachment",0.0135135135135135,Inf,266.824324324324,0.0037477842491771,0.0977780129486802,"1605"
"GO:0021682~nerve maturation",0.0135135135135135,Inf,266.824324324324,0.0037477842491771,0.0977780129486802,"1605"
"GO:0006294~nucleotide-excision repair, preincision complex assembly",0.0135135135135135,Inf,266.824324324324,0.0037477842491771,0.0977780129486802,"404672"
"GO:0097298~regulation of nucleus size",0.0135135135135135,Inf,266.824324324324,0.0037477842491771,0.0977780129486802,"50809"
"GO:0051130~positive regulation of cellular component organization",0.0135135135135135,Inf,266.824324324324,0.0037477842491771,0.0977780129486802,"998"
"GO:0042823~pyridoxal phosphate biosynthetic process",0.0135135135135135,Inf,266.824324324324,0.0037477842491771,0.0977780129486802,"55163"
"GO:0046318~negative regulation of glucosylceramide biosynthetic process",0.0135135135135135,Inf,266.824324324324,0.0037477842491771,0.0977780129486802,"5562"
"GO:2000209~regulation of anoikis",0.0135135135135135,Inf,266.824324324324,0.0037477842491771,0.0977780129486802,"81573"
"GO:2000864~regulation of estradiol secretion",0.0135135135135135,Inf,266.824324324324,0.0037477842491771,0.0977780129486802,"10765"
"GO:0072356~chromosome passenger complex localization to kinetochore",0.0135135135135135,Inf,266.824324324324,0.0037477842491771,0.0977780129486802,"55920"
"GO:0004420~hydroxymethylglutaryl-CoA reductase (NADPH) activity",0.0135135135135135,Inf,266.824324324324,0.0037477842491771,0.0977780129486802,"3156"
"GO:0004733~pyridoxamine phosphate oxidase activity",0.0135135135135135,Inf,266.824324324324,0.0037477842491771,0.0977780129486802,"55163"
"GO:0047800~cysteamine dioxygenase activity",0.0135135135135135,Inf,266.824324324324,0.0037477842491771,0.0977780129486802,"84890"
"KW-0664~Pyridoxine biosynthesis",0.0135135135135135,Inf,266.824324324324,0.0037477842491771,0.0977780129486802,"55163"
"GO:0016340~calcium-dependent cell-matrix adhesion",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"1605"
"GO:2000805~negative regulation of termination of RNA polymerase II transcription, poly(A)-coupled",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"22828"
"GO:0090135~actin filament branching",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"998"
"GO:0010265~SCF complex assembly",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"55832"
"GO:0071707~immunoglobulin heavy chain V-D-J recombination",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"7528"
"GO:0140236~translation at presynapse",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"6146"
"GO:0006403~RNA localization",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"7528"
"GO:0008615~pyridoxine biosynthetic process",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"55163"
"GO:0042818~pyridoxamine metabolic process",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"55163"
"GO:1903371~regulation of endoplasmic reticulum tubular network organization",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"55161"
"GO:0060702~negative regulation of endoribonuclease activity",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"6059"
"GO:0060661~submandibular salivary gland formation",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"998"
"GO:0060265~positive regulation of respiratory burst involved in inflammatory response",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"6223"
"GO:0062028~regulation of stress granule assembly",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"5562"
"GO:0032427~GBD domain binding",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"998"
"GO:0140033~acetylation-dependent protein binding",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"6046"
"GO:0017057~6-phosphogluconolactonase activity",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"25796"
"GO:0043175~RNA polymerase core enzyme binding",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"22828"
"GO:0060698~endoribonuclease inhibitor activity",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"6059"
"GO:0047322~[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase activity",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"5562"
"R-HSA-5083628~Defective POMGNT1 causes MDDGA3, MDDGB3 and MDDGC3",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"1605"
"WP4189:Mevalonate arm of cholesterol biosynthesis pathway with inhibitors",0.0133333333333333,266.887136739803,133.412162162162,0.00748171171906964,0.112741655904601,"3156"
"GO:0048549~positive regulation of pinocytosis",0.025974025974026,180.136029114722,106.72972972973,0.000137559841069231,0.0543002944196501,"5538, 998"
"10.Dysdap",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"1605"
"GO:0051438~regulation of ubiquitin-protein transferase activity",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"10116"
"GO:0030046~parallel actin filament bundle assembly",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"6624"
"GO:2000630~positive regulation of miRNA metabolic process",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"3265"
"GO:0070459~prolactin secretion",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"55585"
"GO:1903109~positive regulation of mitochondrial transcription",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"5562"
"GO:0016476~regulation of embryonic cell shape",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"1605"
"GO:0002528~regulation of vascular permeability involved in acute inflammatory response",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"56998"
"GO:0038189~neuropilin signaling pathway",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"998"
"GO:0009631~cold acclimation",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"5562"
"GO:0007518~myoblast fate determination",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"3475"
"GO:1903518~positive regulation of single strand break repair",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"8859"
"GO:0098942~retrograde trans-synaptic signaling by trans-synaptic protein complex",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"1605"
"GO:0060743~epithelial cell maturation involved in prostate gland development",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"10116"
"GO:0086101~endothelin receptor signaling pathway involved in heart process",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"998"
"GO:1904613~cellular response to 2,3,7,8-tetrachlorodibenzodioxine",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"196"
"GO:0032484~Ral protein signal transduction",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"28511"
"GO:1990108~protein linear deubiquitination",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"90268"
"GO:0034696~response to prostaglandin F",0.0131578947368421,133.586744809063,88.9414414414414,0.0112018329434421,0.113871851443316,"7528"
