"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:1903977~positive regulation of glial cell migration",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"1399"
"GO:1904695~positive regulation of vascular associated smooth muscle contraction",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"387"
"GO:0070862~negative regulation of protein exit from endoplasmic reticulum",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"3638"
"GO:1990828~hepatocyte dedifferentiation",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"3184"
"GO:0006294~nucleotide-excision repair, preincision complex assembly",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"404672"
"GO:0051098~regulation of binding",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"4087"
"GO:2000808~negative regulation of synaptic vesicle clustering",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"5728"
"GO:0097298~regulation of nucleus size",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"50809"
"GO:0006713~glucocorticoid catabolic process",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"7533"
"GO:0002574~thrombocyte differentiation",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"8314"
"GO:0060792~sweat gland development",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"2131"
"GO:0034148~negative regulation of toll-like receptor 5 signaling pathway",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"7128"
"GO:2000864~regulation of estradiol secretion",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"10765"
"GO:0002479~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"3551"
"GO:1904586~cellular response to putrescine",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"3184"
"GO:0072356~chromosome passenger complex localization to kinetochore",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"55920"
"GO:0048611~embryonic ectodermal digestive tract development",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"6293"
"GO:1903770~negative regulation of beta-galactosidase activity",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"7014"
"GO:0061043~regulation of vascular wound healing",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"7128"
"GO:0043363~nucleate erythrocyte differentiation",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"8314"
"GO:0061614~miRNA transcription",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"1655"
"GO:0002524~hypersensitivity",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"2131"
"GO:0060506~smoothened signaling pathway involved in lung development",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"2131"
"GO:0002363~alpha-beta T cell lineage commitment",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"387"
"GO:1903778~protein localization to vacuolar membrane",0.00383141762452107,Inf,75.6513409961686,0.0132185363383135,0.101111421938618,"51100"
