"Term","Jaccard","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0048687~positive regulation of sprouting of injured axon",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"23369"
"GO:0051665~membrane raft localization",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"5898"
"GO:2000808~negative regulation of synaptic vesicle clustering",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"5728"
"GO:1903966~monounsaturated fatty acid biosynthetic process",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"6319"
"GO:1902217~erythrocyte apoptotic process",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"382"
"GO:0033371~T cell secretory granule organization",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"5552"
"GO:1905795~cellular response to puromycin",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"54464"
"GO:1903788~positive regulation of glutathione biosynthetic process",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"4780"
"GO:0019521~D-gluconate metabolic process",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"5226"
"GO:0033382~maintenance of granzyme B location in T cell secretory granule",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"5552"
"GO:1903841~cellular response to arsenite(3-)",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"54407"
"GO:0046831~regulation of RNA export from nucleus",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"10657"
"GO:1902443~negative regulation of ripoptosome assembly involved in necroptotic process",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"329"
"GO:0051031~tRNA transport",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"4904"
"GO:0002036~regulation of L-glutamate import across plasma membrane",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"4735"
"GO:0071378~cellular response to growth hormone stimulus",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"8036"
"GO:2000645~negative regulation of receptor catabolic process",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"8898"
"GO:0015800~acidic amino acid transport",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"54407"
"GO:1903294~regulation of glutamate secretion, neurotransmission",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"54407"
"GO:0034398~telomere tethering at nuclear periphery",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"4928"
"GO:0097213~regulation of lysosomal membrane permeability",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"55353"
"GO:0033373~maintenance of protease location in mast cell secretory granule",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"5552"
"GO:0046223~aflatoxin catabolic process",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"4780"
"GO:0000435~positive regulation of transcription from RNA polymerase II promoter by galactose",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"8648"
"GO:0062104~pumilio-response element binding",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"23369"
"GO:0004616~phosphogluconate dehydrogenase (decarboxylating) activity",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"5226"
"GO:0106407~Glc2Man9GlcNAc2 oligosaccharide glucosidase activity",0.00793650793650794,Inf,156.706349206349,0.00638136237022036,0.0648959297126335,"23193"
